1|Chào bạn đã đến với hệ thống chatbot tư vấn thiết bị điện tử Huy Minh, tôi có thể giúp gì cho bạn?
57|Samsung Galaxy Tab S6 Lite là máy tính bảng giá rẻ của Samsung, khoảng 8.490.000 đồng. Máy có thiết kế mỏng nhẹ, màn hình 10.4 inch, chip Exynos 9611, RAM 4GB, bộ nhớ 64GB hoặc 128GB, camera 8MP và 5MP, pin 7040mAh, hỗ trợ bút S Pen.
58|Samsung Galaxy Tab S9 5G là máy tính bảng tầm trung của Samsung, ra mắt tháng 7/2023, giá từ 19.990.000 đồng. Đây là sản phẩm cao cấp với nhiều tính năng ưu việt, đáp ứng nhu cầu hiệu năng cao và trải nghiệm giải trí tuyệt vời. Giá có thể thay đổi tùy thời điểm và cửa hàng.
59|Galaxy Tab S9+ và Galaxy Tab S9 Ultra là máy tính bảng cao cấp của Samsung, giá từ 24.990.000 đồng và 28.990.000 đồng. Máy có thiết kế mỏng nhẹ, màn hình Dynamic AMOLED 2X 120Hz, chip Snapdragon 8 Gen 2, camera chất lượng cao, bút S Pen, pin dung lượng lớn, hỗ trợ 5G và kháng nước.
60|Máy tính bảng Xiaomi tại Việt Nam có giá từ 4.190.000 đồng đến 14.990.000 đồng, gồm các mẫu Pad SE, Pad 6, Pad 6 Pro, Pad 6S Pro và Pad 6 Max. Giá có thể thay đổi tùy thời điểm.
61|Xiaomi Pad 6 Pro (9.190.000 đồng), Xiaomi Pad 6 (7.390.000 đồng) và Xiaomi Pad SE (4.190.000 đồng) là các mẫu máy tính bảng giá rẻ của Xiaomi, phù hợp với nhu cầu và ngân sách của nhiều người dùng. Giá có thể thay đổi tùy thời điểm.
62|Xiaomi Pad 6 Max (14.990.000 đồng) và Xiaomi Pad 6S Pro (14.490.000 đồng) là hai mẫu máy tính bảng tầm trung của Xiaomi, mang đến hiệu năng tốt, thiết kế đẹp và nhiều tính năng hấp dẫn với mức giá hợp lý. Giá có thể thay đổi tùy thời điểm.
63|Xiaomi Pad 6 Max (14.990.000 đồng) và Xiaomi Pad 6S Pro (14.490.000 đồng) là hai mẫu máy tính bảng cao cấp nhất của Xiaomi tại thị trường Việt Nam hiện nay. Giá có thể thay đổi tùy thời điểm.
64|Lenovo hiện có các mẫu máy tính bảng Tab M9, Tab M10 và Tab M11 tại thị trường Việt Nam, giá từ 4.490.000 đồng đến 5.790.000 đồng. Giá có thể thay đổi tùy thời điểm.
65|Lenovo Tab M9 (4.490.000 đồng), Tab M10 (5.190.000 đồng) và Tab M11 (5.790.000 đồng) là các mẫu máy tính bảng giá rẻ của Lenovo, phù hợp với nhu cầu sử dụng cơ bản như lướt web, xem phim, đọc sách, học tập và giải trí nhẹ nhàng.
66|Lenovo Tab M9 (4.490.000 đồng), Tab M10 (5.190.000 đồng) và Tab M11 (5.790.000 đồng) là các mẫu máy tính bảng giá rẻ phổ thông của Lenovo được ưa chuộng tại Việt Nam, trong khi các mẫu tầm trung (10-20 triệu đồng) ít được bày bán và thu hút nhu cầu.
67|Máy tính bảng Lenovo cao cấp trên 20 triệu đồng ít được ưa chuộng tại Việt Nam. Các mẫu giá rẻ như Tab M9 (4.490.000 đồng), Tab M10 (5.190.000 đồng) và Tab M11 (5.790.000 đồng) lại được ưa chuộng hơn.
68|iPhone SE (thế hệ thứ 3) có màn hình Retina HD 4.7 inch, chip A15 Bionic, camera sau 12MP, camera trước 7MP, dung lượng 64GB/128GB/256GB, RAM 4GB, kết nối 5G, Wi-Fi 6, Bluetooth 5.0, NFC, cảm biến Touch ID, pin phát video lên đến 15 giờ, chống nước IP67.
69|iPhone 13 có màn hình Super Retina XDR 6.1 inch, chip A15 Bionic, camera kép 12MP, camera trước 12MP TrueDepth, dung lượng 128GB/256GB/512GB, RAM 4GB, kết nối 5G, Wi-Fi 6, Bluetooth 5.0, NFC, cảm biến Face ID, pin phát video lên đến 19 giờ, chống nước IP68.
70|iPhone 14 Plus có màn hình Super Retina XDR OLED 6.7 inch, chip A15 Bionic, RAM 6GB, bộ nhớ 128GB/256GB/512GB, camera kép 12MP, camera trước 12MP, pin Li-Ion, sạc nhanh 20W, kết nối 5G, Wi-Fi 6, Bluetooth 5.3, NFC, GPS, Face ID, chống nước IP68.
71|iPhone 15 có thiết kế khung nhôm và mặt kính, màn hình Super Retina XDR 6.1 inch, chip A16 Bionic, RAM 6GB, bộ nhớ 128GB/256GB/512GB, camera chính 48MP, camera siêu rộng 12MP, camera trước 12MP, pin phát video 20 giờ, hỗ trợ 5G, Wi-Fi 6, Bluetooth 5.3, Face ID và iOS 17.
72|iPhone 15 Plus có thiết kế khung nhôm, mặt kính cường lực, màn hình Super Retina XDR 6.7 inch, chip A16 Bionic, RAM 6GB, bộ nhớ 128GB/256GB/512GB, camera chính 48MP, camera siêu rộng 12MP, camera trước 12MP, pin lớn, sạc nhanh 20W, hỗ trợ 5G, Wi-Fi 6, Bluetooth 5.3, Face ID, chống nước IP68.
73|iPhone 15 Pro có màn hình Super Retina XDR 6.1 inch, chip A17 Pro, RAM 8GB, bộ nhớ 128GB-1TB, 3 camera sau (48MP, 12MP, 12MP), camera trước 12MP, pin xem video 23 giờ, sạc nhanh 20W, Face ID, 5G, Wi-Fi 6E, Bluetooth 5.3, chống nước IP68 và 4 màu sắc titan.
74|iPhone 15 Pro Max có thiết kế khung titan, mặt kính Ceramic Shield, màn hình Super Retina XDR 6.7 inch, chip A17 Bionic, 3 camera sau (48MP, 12MP, 12MP), camera trước 12MP, pin xem video 25-28 giờ, bộ nhớ 256GB/512GB/1TB, hỗ trợ 5G, Wi-Fi 6E, Bluetooth 5.3, Face ID, sạc nhanh và sạc không dây.
75|Samsung Galaxy M15 5G có màn hình 6.5 inch HD+, chip Exynos 850, RAM 4GB/6GB, bộ nhớ 64GB/128GB, camera sau 48MP + 5MP + 2MP, camera trước 8MP, pin 5000mAh, sạc nhanh 15W, hỗ trợ 5G, Wi-Fi, Bluetooth 5.0, GPS, cổng USB Type-C, jack tai nghe 3.5mm, Android 12, cảm biến vân tay và kích thước 164 x 75.9 x 8.4 mm.
76|Samsung Galaxy A35 5G có màn hình Super AMOLED 6.6 inch Full HD+, chip Exynos 1380, RAM 8GB, bộ nhớ 128GB/256GB, camera sau 50MP + 8MP + 5MP, camera trước 13MP, pin 5000mAh, sạc nhanh 25W, hỗ trợ 5G, Wi-Fi 6, Bluetooth 5.3, NFC, Android 13, cảm biến vân tay dưới màn hình, loa âm thanh nổi.
77|Samsung Galaxy S23 FE 256GB có màn hình Dynamic AMOLED 2X 6.4 inch Full HD+, chip Snapdragon 8 Gen 1 hoặc Exynos 2200, RAM 8GB, bộ nhớ 256GB, 3 camera sau (50MP, 12MP, 8MP), camera trước 10MP, pin 4500mAh, sạc nhanh 25W, hỗ trợ 5G, Wi-Fi 6e, Bluetooth 5.2, NFC, Android 13, cảm biến vân tay dưới màn hình, loa âm thanh nổi, kháng nước IP68.
78|Samsung Galaxy S23 FE 128GB có màn hình Dynamic AMOLED 2X 6.4 inch Full HD+, chip Snapdragon 8 Gen 1 hoặc Exynos 2200, RAM 8GB, bộ nhớ 128GB, 3 camera sau (50MP, 12MP, 8MP), camera trước 10MP, pin 4500mAh, sạc nhanh 25W, hỗ trợ 5G, Wi-Fi 6e, Bluetooth 5.2, NFC, Android 13, cảm biến vân tay dưới màn hình, loa âm thanh nổi, kháng nước IP68.
79|Samsung Galaxy Z Flip5 có màn hình chính Dynamic AMOLED 2X 6.7 inch, màn hình phụ Super AMOLED 3.4 inch, camera kép 12MP, camera trước 10MP, chip Snapdragon 8 Gen 2, RAM 8GB, bộ nhớ 256GB/512GB, pin 3700mAh, sạc nhanh 25W, thiết kế gập, kháng nước IPX8, bảo mật vân tay và khuôn mặt, Android 13.
80|Samsung Galaxy S24 có màn hình Dynamic AMOLED 2X 6.2 inch Full HD+, chip Exynos 2400 hoặc Snapdragon 8 Gen 3, RAM 8GB, bộ nhớ 128GB/256GB/512GB, camera chính 50MP, camera góc siêu rộng 12MP, camera telephoto 10MP, camera trước 12MP, pin 4000mAh, sạc nhanh 25W, Android 14, One UI 6, 5G, Wi-Fi 6E, Bluetooth 5.3, NFC, vân tay siêu âm, nhận diện khuôn mặt, kháng nước IP68.
81|Samsung Galaxy S24+ có màn hình Dynamic AMOLED 2X 6.7 inch, chip Snapdragon 8 Gen 3 hoặc Exynos 2400, RAM 8GB, bộ nhớ 256GB/512GB, 3 camera sau (50MP, 12MP, 10MP), camera selfie 12MP, pin 4900mAh, sạc nhanh 45W, Android 14, One UI 6, loa âm thanh nổi, kháng nước IP68, cảm biến vân tay siêu âm.
82|Samsung Galaxy S24 Ultra có màn hình Dynamic AMOLED 2X 6.8 inch 2K+, chip Snapdragon 8 Gen 3, RAM 12GB, bộ nhớ 256GB/512GB/1TB, 4 camera sau (200MP, 12MP, 50MP, 10MP), camera trước 12MP, pin 5000mAh, sạc nhanh 45W, kháng nước IP68, loa stereo, cảm biến vân tay siêu âm, bút S Pen và nhiều tính năng AI.
83|Redmi Note 12 có màn hình AMOLED 6.67 inch Full HD+ 120Hz, camera chính 50MP, camera góc siêu rộng 8MP, camera macro 2MP, camera trước 13MP, chip Snapdragon 685, RAM 4GB/6GB/8GB, bộ nhớ 128GB, pin 5000mAh, sạc nhanh 33W, Android 13, 4G LTE, Wi-Fi 5, Bluetooth 5.0, GPS, cảm biến vân tay cạnh bên.
84|Xiaomi 13 có màn hình OLED 6.36 inch, chip Snapdragon 8 Gen 2, RAM 8GB/12GB, bộ nhớ 128GB/256GB/512GB, 3 camera sau (50MP, 10MP, 12MP), camera trước 32MP, pin 4500mAh, sạc nhanh 67W, Android 13, MIUI 14, 5G, Wi-Fi 6e, Bluetooth 5.3, NFC, cảm biến vân tay trong màn hình, chống nước IP68.
85|Xiaomi 14 có màn hình LTPO OLED 6.36 inch 1.5K+ 120Hz, chip Snapdragon 8 Gen 3, RAM 8GB/12GB/16GB, bộ nhớ 256GB/512GB/1TB, 3 camera sau (50MP, 50MP, 50MP), camera trước 32MP, pin 4850mAh/4610mAh, sạc nhanh 120W/90W, MIUI 15, loa kép, cảm biến vân tay trong màn hình, 5G, Wi-Fi 7, Bluetooth 5.4, NFC, kháng nước IP68.
86|Xiaomi 14 Pro có màn hình LTPO OLED 6.73 inch, chip Snapdragon 8 Gen 3, RAM 12GB, bộ nhớ 256GB, 3 camera sau 50MP, camera trước 32MP, pin 4850mAh, sạc nhanh 120W, hệ điều hành Xiaomi HyperOS, loa stereo, chống nước IP68, mở khóa vân tay dưới màn hình.
87|Xiaomi 14 Ultra có màn hình AMOLED 6.7-6.8 inch QHD+, chip Snapdragon 8 Gen 3, RAM 12GB/16GB, bộ nhớ 256GB/512GB/1TB, camera chính 200MP, camera góc siêu rộng, camera tele zoom quang 10x, camera trước, pin 5000mAh, sạc nhanh 120W, Android 14, MIUI, loa stereo, kháng nước, cảm biến vân tay.
88|Pixel 6a có màn hình OLED 6.1 inch Full HD+, chip Google Tensor, RAM 6GB, bộ nhớ 128GB, camera chính 12.2MP, camera góc siêu rộng 12MP, camera trước 8MP, pin 4410mAh, sạc nhanh 18W, Android 12, cảm biến vân tay dưới màn hình, 5G, Wi-Fi 6E, Bluetooth 5.2, NFC, kháng nước IP67.
89|Pixel 7a có màn hình OLED 6.1 inch Full HD+ 90Hz, chip Google Tensor G2, RAM 8GB, bộ nhớ 128GB, camera chính 64MP, camera góc siêu rộng 13MP, camera trước 13MP, pin 4385mAh, sạc nhanh 18W, sạc không dây 7.5W, Android 13, cảm biến vân tay, nhận diện khuôn mặt, 5G, Wi-Fi 6E, Bluetooth 5.3, NFC, kháng nước IP67.
90|Pixel 7 có màn hình AMOLED 6.3 inch Full HD+ 90Hz, chip Google Tensor G2, RAM 8GB, bộ nhớ 128GB/256GB, camera chính 50MP, camera góc siêu rộng 12MP, camera trước 10.8MP, pin 4355mAh, sạc nhanh 20W có dây/không dây, Android 13, cảm biến vân tay, nhận diện khuôn mặt, 5G, Wi-Fi 6E, Bluetooth 5.2, NFC, kháng nước IP68.
91|Pixel 7 Pro có màn hình LTPO AMOLED 6.7 inch QHD+ 120Hz, chip Google Tensor G2, RAM 12GB, bộ nhớ 128GB/256GB/512GB, 3 camera sau (50MP, 12MP, 48MP), camera trước 10.8MP, pin 5000mAh, sạc nhanh 23W có dây/không dây, Android 13, cảm biến vân tay, nhận diện khuôn mặt, 5G, Wi-Fi 6E, Bluetooth 5.2, NFC, kháng nước IP68.
92|iPad (thế hệ thứ 10) có màn hình Liquid Retina 10.9 inch, chip A14 Bionic, camera sau 12MP, camera trước 12MP góc siêu rộng, quay video 4K, Wi-Fi 6, Bluetooth 5.0, cổng USB-C, Touch ID, loa kép, pin 10 giờ, hỗ trợ Apple Pencil (thế hệ 1) và Magic Keyboard Folio, có 4 màu.
93|iPad Air thế hệ thứ 5 có màn hình Liquid Retina 10.9 inch, chip M1, camera sau 12MP, camera trước 12MP Ultra Wide, Wi-Fi 6, Bluetooth 5.0, USB-C, Touch ID, loa stereo, pin 10 giờ, hỗ trợ Apple Pencil (thế hệ 2) và Magic Keyboard, có 5 màu.
94|iPad Pro 12.9 inch (2021) có màn hình Liquid Retina XDR mini-LED 12.9 inch, chip M1, hệ thống camera Pro 12MP, Wi-Fi 6, Bluetooth 5.0, Thunderbolt/USB 4, Face ID, bốn loa, pin 10 giờ, hỗ trợ Apple Pencil (thế hệ 2) và Magic Keyboard, có 2 màu xám và bạc.
95|Samsung Galaxy Tab S9 ra mắt ngày 26/7/2024, có màn hình Dynamic AMOLED 2X 11 inch, chip Snapdragon 8 Gen 2, RAM 8GB/12GB, bộ nhớ 128GB/256GB, camera kép sau 13MP+8MP, camera trước 12MP, 4 loa AKG, pin 8400mAh, sạc 45W, hỗ trợ bút S Pen, kháng nước IP68, Android 13.
96|Galaxy Tab S9+ có màn hình Dynamic AMOLED 2X 12.4 inch, chip Snapdragon 8 Gen 2, RAM 8GB/12GB, bộ nhớ 128GB/256GB, camera kép sau 13MP+8MP, camera trước 12MP, 4 loa AKG, pin 10.090mAh, sạc nhanh 45W, hỗ trợ bút S Pen, kháng nước IP68.
97|Samsung Galaxy Tab S9 Ultra có màn hình Dynamic AMOLED 2X 14.6 inch, chip Snapdragon 8 Gen 2, RAM 8GB/12GB, bộ nhớ 128GB/256GB/512GB, camera kép sau 13MP+8MP, camera kép trước 12MP+12MP, 4 loa AKG, pin 11200mAh, sạc nhanh 45W, hỗ trợ bút S Pen, kháng nước IP68, Android 13.
98|Samsung Galaxy Tab S6 Lite (2022) có màn hình PLS LCD 10.4 inch, chip Snapdragon 720G, RAM 4GB, bộ nhớ 64GB/128GB, camera sau 8MP, camera trước 5MP, pin 7040mAh, Android 12, One UI 4.1, hỗ trợ bút S Pen, âm thanh AKG, Dolby Atmos.
99|Xiaomi Pad 6 có màn hình LCD 11 inch WQHD+ (2880x1800) 144Hz, chip Snapdragon 870, RAM 6GB/8GB, bộ nhớ 128GB/256GB, camera sau 13MP, camera trước 8MP, pin 8840mAh hỗ trợ sạc nhanh 33W, chạy MIUI 14 trên nền Android 13.
100|Xiaomi Pad 6 SE có màn hình LCD 11 inch WQHD+ (2880x1800) 144Hz, chip Snapdragon 870, RAM 8GB, bộ nhớ 128GB, camera sau 13MP, camera trước 8MP, pin 8840mAh hỗ trợ sạc nhanh 33W, 4 loa Dolby Atmos, chạy MIUI 14 trên nền Android 13.
101|Xiaomi Pad 6 Pro có màn hình 11 inch, độ phân giải 2.8K, tần số quét 144Hz, sử dụng chip Snapdragon 8+ Gen 1, RAM 8GB/12GB, bộ nhớ 128GB/256GB/512GB, pin 8600mAh, hỗ trợ sạc nhanh 67W, camera sau kép 50MP + 2MP, camera trước 20MP.
102|Xiaomi Pad 6 Max có màn hình 14 inch, độ phân giải 2.8K, tần số quét 120Hz, sử dụng chip Snapdragon 8+ Gen 1, RAM 8GB/12GB/16GB, bộ nhớ 256GB/512GB/1TB, pin 10000mAh, hỗ trợ sạc nhanh 67W, camera sau kép 50MP + 2MP, camera trước 20MP.
103|Xiaomi Pad 6S Pro sở hữu màn hình IPS LCD 12.4 inch độ phân giải 2K+ (1600 x 2560 pixel), tần số quét 144Hz, độ sáng tối đa 500 nits và hỗ trợ Dolby Vision và HDR10. Máy tính bảng này được trang bị vi xử lý Snapdragon 8+ Gen 1 mạnh mẽ, đi kèm RAM LPDDR5 lên đến 12GB và bộ nhớ trong UFS 3.1 lên đến 512GB. Về camera, Xiaomi Pad 6S Pro có camera sau kép gồm cảm biến chính 50MP và cảm biến góc siêu rộng 2MP, trong khi camera trước có độ phân giải 20MP. Máy tính bảng này cũng được trang bị viên pin 8600mAh hỗ trợ sạc nhanh 67W, cho phép sạc đầy pin chỉ trong khoảng 65 phút. Các tính năng khác của Xiaomi Pad 6S Pro bao gồm hệ thống bốn loa hỗ trợ Dolby Atmos, cảm biến vân tay tích hợp nút nguồn, Wi-Fi 6, Bluetooth 5.2 và cổng USB-C. Máy tính bảng này chạy trên hệ điều hành MIUI 14 dựa trên Android 13.
104|Lenovo Tab M9 sở hữu màn hình IPS LCD 9 inch độ phân giải 1340 x 800 pixel, mang đến trải nghiệm hình ảnh rõ nét và màu sắc sống động. Máy tính bảng này được trang bị vi xử lý MediaTek Helio G80, đi kèm RAM 3GB hoặc 4GB và bộ nhớ trong 32GB hoặc 64GB, đáp ứng tốt các nhu cầu sử dụng hàng ngày và chơi game nhẹ nhàng. Về camera, Lenovo Tab M9 có camera sau 8MP và camera trước 2MP, đủ để chụp ảnh và thực hiện cuộc gọi video. Máy tính bảng này được trang bị viên pin 5100mAh, cho thời gian sử dụng lâu dài. Các tính năng khác của Lenovo Tab M9 bao gồm hệ thống loa kép, hỗ trợ SIM 4G LTE, Wi-Fi, Bluetooth, GPS và cổng USB-C. Máy tính bảng này chạy trên hệ điều hành Android 12, mang đến giao diện người dùng thân thiện và nhiều tính năng tiện ích.
105|Lenovo Tab M10 sở hữu màn hình IPS LCD 10.1 inch độ phân giải 1280 x 800 pixel hoặc 1920 x 1200 pixel (tùy phiên bản), mang đến trải nghiệm hình ảnh sắc nét và màu sắc trung thực. Máy tính bảng này được trang bị vi xử lý Qualcomm Snapdragon 450 hoặc MediaTek Helio P22T (tùy phiên bản), đi kèm RAM 2GB, 3GB hoặc 4GB và bộ nhớ trong 32GB hoặc 64GB, đáp ứng tốt các nhu cầu sử dụng hàng ngày và giải trí cơ bản. Về camera, Lenovo Tab M10 có camera sau 5MP hoặc 8MP (tùy phiên bản) và camera trước 2MP hoặc 5MP, đủ để chụp ảnh và thực hiện cuộc gọi video. Máy tính bảng này được trang bị viên pin 4850mAh hoặc 7000mAh (tùy phiên bản), cho thời gian sử dụng lâu dài. Các tính năng khác của Lenovo Tab M10 bao gồm hệ thống loa kép hỗ trợ Dolby Atmos, hỗ trợ SIM 4G LTE (tùy phiên bản), Wi-Fi, Bluetooth, GPS và cổng USB-C. Máy tính bảng này chạy trên hệ điều hành Android 9 hoặc Android 10 (tùy phiên bản), mang đến giao diện người dùng thân thiện và nhiều tính năng tiện ích.
106|Lenovo Tab M11 sở hữu màn hình IPS LCD 11 inch độ phân giải 1200 x 1920 pixel, mang đến trải nghiệm hình ảnh sắc nét và màu sắc sống động. Máy tính bảng này được trang bị vi xử lý MediaTek Helio G88 8 nhân, đi kèm RAM 4GB hoặc 6GB và bộ nhớ trong 64GB hoặc 128GB, đáp ứng tốt các nhu cầu sử dụng hàng ngày, làm việc và giải trí. Về camera, Lenovo Tab M11 có camera sau 8MP và camera trước 8MP, đủ để chụp ảnh và thực hiện cuộc gọi video chất lượng. Máy tính bảng này được trang bị viên pin 7500mAh, cho thời gian sử dụng lâu dài suốt cả ngày. Các tính năng khác của Lenovo Tab M11 bao gồm hệ thống bốn loa với công nghệ âm thanh Dolby Atmos, hỗ trợ SIM 4G LTE (tùy phiên bản), Wi-Fi, Bluetooth, GPS và cổng USB-C. Máy tính bảng này chạy trên hệ điều hành Android 11, mang đến giao diện người dùng thân thiện và nhiều tính năng tiện ích.